compound_id,compound_name,structural_class,subfamily,property,quantity,unit,value_num,uncertainty,range_low,range_high,value_reported,scale,direction,denominator,setting,emission_band,bimodal,enzyme,enzyme_class,ph_regime,conditions,basis,secondary,provisional,superseded,source_locator,citation_key,doi,url,verification_status
PB07,PhOH-Luc,pi-Extended luciferins retaining the benzothiazole,benzothiazole,relative light output,,see basis,,,1.7,3.0,ca. 1.7 to 3.0 % of Fluc/D-luciferin emission in lysate,,,,,,,Fluc mutant G4 (R218K/M249L/S347G),engineered firefly luciferase,,lysate assay; the paper notes this is on par with other designer bioluminescent probes used for cell and animal imaging (Figure S11),"relative light output in cell lysate; the paper gives two approximations that disagree by about a factor of two (about 100-fold dimmer in Figure 5a, and the Figure S11 estimate)",,,,Figure 5a,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,corrected
PB07,PhOH-Luc,pi-Extended luciferins retaining the benzothiazole,benzothiazole,relative light output,,see basis,,,,,detectable only with a 1000-fold excess of enzyme with native Fluc,,,,,,,wild-type Fluc,wild-type firefly luciferase,,recombinant Fluc in large excess; steady-state light-emission assay,"PHOTON OUTPUT; a qualitative detection-threshold statement, not a ratio",,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,confirmed
PB07,PhOH-Luc,pi-Extended luciferins retaining the benzothiazole,benzothiazole,relative light output,,see basis,3.0,0.8,,,3.0 +/- 0.8 x 10^7 p/s (1.7 +/- 0.5% of Fluc/D-luciferin),,absolute_photon_flux,D-luciferin = 100,live cell,,,Fluc mutant G3,engineered firefly luciferase,,"bacterial lysate, saturating substrate (PhOH-Luc 250 uM, D-luciferin 100 uM), n = 3",,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB07,PhOH-Luc,pi-Extended luciferins retaining the benzothiazole,benzothiazole,relative light output,,see basis,5.2,0.8,,,5.2 +/- 0.8 x 10^7 p/s (3.0 +/- 0.6% of Fluc/D-luciferin),,absolute_photon_flux,D-luciferin = 100,live cell,,,Fluc mutant G4 (R218K/M249L/S347G),engineered firefly luciferase,,"bacterial lysate, saturating substrate (PhOH-Luc 250 uM, D-luciferin 100 uM), n = 3",,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB07,PhOH-Luc,pi-Extended luciferins retaining the benzothiazole,benzothiazole,Km for the luciferin,Km for the luciferin,see unit,,,,,"relative kcat/KM = 6.9 +/- 0.41 (mutant G2 versus wild-type Fluc, same substrate)",,,,,,,"Fluc mutant G2 (E311C, A313G, S220N) versus wild-type Fluc",wild-type firefly luciferase,,Tecan F200 Pro injection-port luminometer with neutral-density filter; 0.1-50 uM PhOH-Luc; enzyme 0.2 mg/mL (50 uL); luminescence recorded every 0.1 s over 13.5 s; peak intensities averaged from the five maximum photon outputs per run; n = 3,"RELATIVE kcat/KM, apparent, NORMALISED TO EMISSION WITH Fluc AND THE SAME SUBSTRATE (not to Fluc/D-luciferin). No absolute KM or kcat is printed.",,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB07,PhOH-Luc,pi-Extended luciferins retaining the benzothiazole,benzothiazole,spectral distribution fraction,,%,31.0,,,,~31% of total emission in the 650-850 nm region; an additional shoulder at ~700 nm,,,,,,,Fluc mutant G2,engineered firefly luciferase,,PhOH-Luc 250 uM with recombinant G2,"SPECTRAL DISTRIBUTION, percentage of photons in a wavelength window (not a maximum)",,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB08,"DL-PBIiLH2, pyridobenzimidazole infraluciferin",pi-Extended luciferins retaining the benzothiazole,pyridine,bioluminescence emission maximum,,nm,714.0,,,,714,,,,,principal band,TRUE,x11 Fluc,engineered firefly luciferase,unstated,,"BIOLUMINESCENCE emission maximum, quoted secondhand from Anderson2019",TRUE,,,,Chang2023b,10.1039/d3ob00247k,https://pubs.rsc.org/en/content/articlehtml/2023/ob/d3ob00247k,confirmed
PB08,"DL-PBIiLH2, pyridobenzimidazole infraluciferin",pi-Extended luciferins retaining the benzothiazole,pyridine,bioluminescence emission maximum,,nm,714.0,,,,714,,,,,principal band,TRUE,x11 Fluc (thermostable Photinus pyralis luciferase variant x11),engineered firefly luciferase,physiological or basic,"200 uM DL-PBIiLH2 + 0.167 uM x11 Fluc in TEM buffer (100 mM Tris-acetate, 2 mM EDTA, 10 mM MgSO4), pH 7.8, reaction started with 2 mM saturating ATP, 29 degrees C, PhotonIMAGER Optima",Peak wavelengths read from spectra acquired through successive 30 nm pass-band filters in a PhotonIMAGER Optima and spline-smoothed; quoted by the authors as +/-15 nm.,,,,,Anderson2019,10.1016/j.tet.2018.11.061,https://doi.org/10.1016/j.tet.2018.11.061,confirmed
PB08,"DL-PBIiLH2, pyridobenzimidazole infraluciferin",pi-Extended luciferins retaining the benzothiazole,pyridine,bioluminescence emission maximum,,nm,608.0,,,,608,,,,,"secondary, blue-shifted band",TRUE,x11 Fluc,engineered firefly luciferase,physiological or basic,"200 uM substrate + 0.167 uM enzyme, TEM buffer pH 7.8, 2 mM ATP, 29 degrees C, PhotonIMAGER Optima",,,,,Table 1,Anderson2019,10.1016/j.tet.2018.11.061,https://doi.org/10.1016/j.tet.2018.11.061,confirmed
PB08,"DL-PBIiLH2, pyridobenzimidazole infraluciferin",pi-Extended luciferins retaining the benzothiazole,pyridine,bioluminescence emission maximum,,nm,614.0,,,,614,,,,,,,wild-type Photinus pyralis firefly luciferase (WT Fluc),wild-type firefly luciferase,physiological or basic,"200 uM substrate + 0.167 uM enzyme, TEM buffer pH 7.8, 2 mM ATP, 29 degrees C, PhotonIMAGER Optima","bioluminescence peak wavelength, 30 nm pass-band filter spectra, spline-smoothed, +/-15 nm",,,,,Anderson2019,10.1016/j.tet.2018.11.061,https://doi.org/10.1016/j.tet.2018.11.061,confirmed
PB08,"DL-PBIiLH2, pyridobenzimidazole infraluciferin",pi-Extended luciferins retaining the benzothiazole,pyridine,bioluminescence emission maximum,,nm,596.0,,,,596,,,,,,,x2 Fluc,engineered firefly luciferase,physiological or basic,"200 uM substrate + 0.167 uM enzyme, TEM buffer pH 7.8, 2 mM ATP, 29 degrees C, PhotonIMAGER Optima","bioluminescence peak wavelength, 30 nm pass-band filter spectra, spline-smoothed, +/-15 nm",,,,,Anderson2019,10.1016/j.tet.2018.11.061,https://doi.org/10.1016/j.tet.2018.11.061,confirmed
PB08,"DL-PBIiLH2, pyridobenzimidazole infraluciferin",pi-Extended luciferins retaining the benzothiazole,pyridine,bioluminescence emission maximum,,nm,596.0,,,,596,,,,,,,x5 Fluc,engineered firefly luciferase,physiological or basic,"200 uM substrate + 0.167 uM enzyme, TEM buffer pH 7.8, 2 mM ATP, 29 degrees C, PhotonIMAGER Optima","bioluminescence peak wavelength, 30 nm pass-band filter spectra, spline-smoothed, +/-15 nm",,,,,Anderson2019,10.1016/j.tet.2018.11.061,https://doi.org/10.1016/j.tet.2018.11.061,confirmed
PB08,"DL-PBIiLH2, pyridobenzimidazole infraluciferin",pi-Extended luciferins retaining the benzothiazole,pyridine,bioluminescence emission maximum,,nm,620.0,,,,620,,,,,,,click beetle red luciferase (CBR),click-beetle luciferase,physiological or basic,"200 uM substrate + 0.167 uM enzyme, TEM buffer pH 7.8, 2 mM ATP, 29 degrees C, PhotonIMAGER Optima","bioluminescence peak wavelength, 30 nm pass-band filter spectra, spline-smoothed, +/-15 nm",,,,,Anderson2019,10.1016/j.tet.2018.11.061,https://doi.org/10.1016/j.tet.2018.11.061,confirmed
PB08,"DL-PBIiLH2, pyridobenzimidazole infraluciferin",pi-Extended luciferins retaining the benzothiazole,pyridine,relative light output,,see basis,5.0,,,,5-fold higher photon flux than the unrestricted analogue; ~10-fold lower than iLH2; ~1000-fold weaker than D-luciferin with x11 Fluc,,reduction_factor,"a parent analogue, not D-luciferin",in vitro,,,x11 Fluc,engineered firefly luciferase,,,"PHOTON FLUX; the basis is not further defined in Chang2023b, and Anderson2019 was not read",TRUE,,,,Chang2023b,10.1039/d3ob00247k,https://pubs.rsc.org/en/content/articlehtml/2023/ob/d3ob00247k,confirmed
PB09,S5 (bis-methylated PhOH-Luc),pi-Extended luciferins retaining the benzothiazole,benzothiazole,absorption maximum,,nm,357.0,,,,357,,,,,,,,,unstated,10 uM luciferin (solvent not separately stated for the absorption column),UV-vis absorption maximum of the LUCIFERIN,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB09,S5 (bis-methylated PhOH-Luc),pi-Extended luciferins retaining the benzothiazole,benzothiazole,fluorescence emission maximum,,nm,443.0,,,,443,,,,,,,,,unstated,10 uM luciferin in acetonitrile,FLUORESCENCE emission maximum of the LUCIFERIN in ACETONITRILE,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB09,S5 (bis-methylated PhOH-Luc),pi-Extended luciferins retaining the benzothiazole,benzothiazole,fluorescence emission maximum,,nm,465.0,,,,465,,,,,,,,,unstated,10 uM luciferin in water,FLUORESCENCE emission maximum of the LUCIFERIN in WATER,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB10,S6 (6'-OMe PhOH-Luc),pi-Extended luciferins retaining the benzothiazole,benzothiazole,absorption maximum,,nm,327.0,,,,327,,,,,,,,,unstated,10 uM luciferin (solvent not separately stated for the absorption column),UV-vis absorption maximum of the LUCIFERIN,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB10,S6 (6'-OMe PhOH-Luc),pi-Extended luciferins retaining the benzothiazole,benzothiazole,fluorescence emission maximum,,nm,533.0,,,,533,,,,,,,,,unstated,10 uM luciferin in acetonitrile,FLUORESCENCE emission maximum of the LUCIFERIN in ACETONITRILE,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB10,S6 (6'-OMe PhOH-Luc),pi-Extended luciferins retaining the benzothiazole,benzothiazole,fluorescence emission maximum,,nm,516.0,,,,516,,,,,,,,,unstated,10 uM luciferin in water,FLUORESCENCE emission maximum of the LUCIFERIN in WATER,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB11,S7 (OMe-blocked phenol PhOH-Luc),pi-Extended luciferins retaining the benzothiazole,benzothiazole,absorption maximum,,nm,357.0,,,,357,,,,,,,,,unstated,10 uM luciferin (solvent not separately stated for the absorption column),UV-vis absorption maximum of the LUCIFERIN,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB11,S7 (OMe-blocked phenol PhOH-Luc),pi-Extended luciferins retaining the benzothiazole,benzothiazole,fluorescence emission maximum,,nm,458.0,,,,458,,,,,,,,,unstated,10 uM luciferin in acetonitrile,FLUORESCENCE emission maximum of the LUCIFERIN in ACETONITRILE,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PB11,S7 (OMe-blocked phenol PhOH-Luc),pi-Extended luciferins retaining the benzothiazole,benzothiazole,fluorescence emission maximum,,nm,486.0,,,,486,,,,,,,,,unstated,10 uM luciferin in water,FLUORESCENCE emission maximum of the LUCIFERIN in WATER,,,,,Yao2020,10.1021/jacs.0c01064,https://pmc.ncbi.nlm.nih.gov/articles/PMC7867379/,new
PN01,3'-Allyl-DmaDVLuc,pi-Extended luciferins in which the benzothiazole is absent,benzene,bioluminescence emission maximum,,nm,685.0,,,,685,,,,,,,"recombinant Photinus pyralis (Ppy) luciferase (QuantiLum recombinant luciferase, Promega)",wild-type firefly luciferase,pH series or pH independent,"Kitada2018 SI, + SI Table 3 (compound 6b): recombinant Ppy luciferase (QuantiLum recombinant luciferase, Promega) in potassium phosphate buffer (KPB); luciferin stock in KPB 50 mM pH 6.0 (5 uL) + Luc in KPB 50 mM pH 8.0 / 35% glycerol (5 uL) + KPB 500 mM pH 8.0 (5 uL), started by 10 uL ATP-Mg; total 25 uL. FINAL: substrate 100 uM, luciferase 0.2 mg/mL, ATP-Mg 4 mM; the reaction mixture was at pH 8.0 (pH test paper), room temperature. ATTO AB-1850 spectrophotometer, slit 1.0 mm, data interval 1 nm, exposure 10 min.",,,,,Table 3,Kitada2018,10.1016/j.tetlet.2018.01.078,https://doi.org/10.1016/j.tetlet.2018.01.078,confirmed
PN01,3'-Allyl-DmaDVLuc,pi-Extended luciferins in which the benzothiazole is absent,benzene,relative light output,,see basis,0.12,,,,0.12,,brighter_is_larger,D-luciferin = 100,in vitro,,,"recombinant Photinus pyralis (Ppy) luciferase (QuantiLum recombinant luciferase, Promega)",wild-type firefly luciferase,,"Kitada2018 SI, : luciferin 0.1-1000 uM in KPB 50 mM pH 6.0 (20 uL) + Ppy luciferase (QuantiLum, Promega) 0.01 mg/mL in KPB 50 mM pH 8.0 / 35% glycerol (20 uL) + KPB 500 mM pH 8.0 (20 uL), started by 40 uL ATP-Mg 200 uM; total 100 uL, so FINAL luciferin 0.02-200 uM, FINAL ATP-Mg 80 uM, FINAL luciferase 0.002 mg/mL = 0.2 ug per assay. AB-2270 luminometer, 10 min, 1 s exposure, triplicate; photon counts corrected with the AB-1850/AB-2270 wavelength correction factors of SI Table 2; Km and Vmax from Lineweaver-Burk plots (SigmaPlot 13.0).","relative Vmax (proportional to kcat x Phi_bl), apparent; vs D-luciferin (1a) = 100",,,,Table 2,Kitada2018,10.1016/j.tetlet.2018.01.078,https://doi.org/10.1016/j.tetlet.2018.01.078,confirmed
PN01,3'-Allyl-DmaDVLuc,pi-Extended luciferins in which the benzothiazole is absent,benzene,relative light output,,see basis,3.4,,,,3.4%,,brighter_is_larger,D-luciferin = 100,in vivo,,,firefly luciferase expressed in CAG-ffLuc-cp156 transgenic mice,wild-type firefly luciferase,,"In vivo whole-body BL imaging, CAG-ffLuc-cp156 transgenic mice (C57BL/6, 6 months), hair removed, 2% isoflurane. INTRAVENOUS injection of 6b in PBS at 0.1 umol/g body weight (4b and 6b dosed as 500 uM / 200 uL; 1 and 6a as 1 mM / 100 uL). MIIS imaging system with an Evolve 512 EMCCD camera; emission monitored for 1800 s with 20 s exposures for 4b and 6b (1 s for 1 and 6a).",in vivo whole-body photon output relative to D-luciferin (1a) = 100%; not an in vitro yield,,,,,Kitada2018,10.1016/j.tetlet.2018.01.078,https://doi.org/10.1016/j.tetlet.2018.01.078,confirmed
PN01,3'-Allyl-DmaDVLuc,pi-Extended luciferins in which the benzothiazole is absent,benzene,non-enzymatic chemiluminescence,,nm or text,660.0,,,,660,,,,,,,,,unstated,"Chemiluminescence of the FREE luciferin (compound 6b), no enzyme: luciferin stock in DMF (20 uL) + T3P 150 mM in DMF (180 uL), started by NEt3 500 mM in DMF (200 uL); FINAL 1 mM luciferin, 67.5 mM T3P, 250 mM NEt3; ATTO AB-1850 spectrophotometer, slit 1.0 mm, 30 s exposure.",chemiluminescence emission maximum of the FREE luciferin (T3P/NEt3 activation),,,,,Kitada2018,10.1016/j.tetlet.2018.01.078,https://doi.org/10.1016/j.tetlet.2018.01.078,confirmed
PN01,3'-Allyl-DmaDVLuc,pi-Extended luciferins in which the benzothiazole is absent,benzene,Km for the luciferin,Km for the luciferin,see unit,,,,,Km = 17 +/- 4.1 uM (apparent),,,,,,,"recombinant Photinus pyralis (Ppy) luciferase (QuantiLum recombinant luciferase, Promega)",wild-type firefly luciferase,,"Kitada2018 SI, : luciferin 0.1-1000 uM in KPB 50 mM pH 6.0 (20 uL) + Ppy luciferase (QuantiLum, Promega) 0.01 mg/mL in KPB 50 mM pH 8.0 / 35% glycerol (20 uL) + KPB 500 mM pH 8.0 (20 uL), started by 40 uL ATP-Mg 200 uM; total 100 uL, so FINAL luciferin 0.02-200 uM, FINAL ATP-Mg 80 uM, FINAL luciferase 0.002 mg/mL = 0.2 ug per assay. AB-2270 luminometer, 10 min, 1 s exposure, triplicate; photon counts corrected with the AB-1850/AB-2270 wavelength correction factors of SI Table 2; Km and Vmax from Lineweaver-Burk plots (SigmaPlot 13.0).",,,,,Table 2,Kitada2018,10.1016/j.tetlet.2018.01.078,https://doi.org/10.1016/j.tetlet.2018.01.078,confirmed
PN02,3'-Allyl-DmaVLuc,pi-Extended luciferins in which the benzothiazole is absent,benzene,bioluminescence emission maximum,,nm,575.0,,,,575,,,,,,,"recombinant Photinus pyralis (Ppy) luciferase (QuantiLum recombinant luciferase, Promega)",wild-type firefly luciferase,pH series or pH independent,"Kitada2018 SI, + SI Table 3 (compound 5b): recombinant Ppy luciferase (QuantiLum recombinant luciferase, Promega) in potassium phosphate buffer (KPB); luciferin stock in KPB 50 mM pH 6.0 (5 uL) + Luc in KPB 50 mM pH 8.0 / 35% glycerol (5 uL) + KPB 500 mM pH 8.0 (5 uL), started by 10 uL ATP-Mg; total 25 uL. FINAL: substrate 100 uM, luciferase 0.2 mg/mL, ATP-Mg 4 mM; the reaction mixture was at pH 8.0 (pH test paper), room temperature. ATTO AB-1850 spectrophotometer, slit 1.0 mm, data interval 1 nm, exposure 10 min.",,,,,Table 3,Kitada2018,10.1016/j.tetlet.2018.01.078,https://doi.org/10.1016/j.tetlet.2018.01.078,confirmed
PN02,3'-Allyl-DmaVLuc,pi-Extended luciferins in which the benzothiazole is absent,benzene,relative light output,,see basis,0.1,,,,0.1,,brighter_is_larger,D-luciferin = 100,in vitro,,,"recombinant Photinus pyralis (Ppy) luciferase (QuantiLum recombinant luciferase, Promega)",wild-type firefly luciferase,,"Kitada2018 SI, : luciferin 0.1-1000 uM in KPB 50 mM pH 6.0 (20 uL) + Ppy luciferase (QuantiLum, Promega) 0.01 mg/mL in KPB 50 mM pH 8.0 / 35% glycerol (20 uL) + KPB 500 mM pH 8.0 (20 uL), started by 40 uL ATP-Mg 200 uM; total 100 uL, so FINAL luciferin 0.02-200 uM, FINAL ATP-Mg 80 uM, FINAL luciferase 0.002 mg/mL = 0.2 ug per assay. AB-2270 luminometer, 10 min, 1 s exposure, triplicate; photon counts corrected with the AB-1850/AB-2270 wavelength correction factors of SI Table 2; Km and Vmax from Lineweaver-Burk plots (SigmaPlot 13.0).","relative Vmax (proportional to kcat x Phi_bl), apparent; vs D-luciferin (1a) = 100; Table 1 prints it as 0.10",,,,Table 1,Kitada2018,10.1016/j.tetlet.2018.01.078,https://doi.org/10.1016/j.tetlet.2018.01.078,confirmed
PN02,3'-Allyl-DmaVLuc,pi-Extended luciferins in which the benzothiazole is absent,benzene,non-enzymatic chemiluminescence,,nm or text,580.0,,,,580,,,,,,,,,unstated,"Chemiluminescence of the FREE luciferin (compound 5b), no enzyme: luciferin stock in DMF (20 uL) + T3P 150 mM in DMF (180 uL), started by NEt3 500 mM in DMF (200 uL); FINAL 2.5 mM luciferin, 67.5 mM T3P, 250 mM NEt3; ATTO AB-1850 spectrophotometer, slit 1.0 mm, 30 s exposure.",chemiluminescence emission maximum of the FREE luciferin (T3P/NEt3 activation),,,,Table 1,Kitada2018,10.1016/j.tetlet.2018.01.078,https://doi.org/10.1016/j.tetlet.2018.01.078,confirmed
